fweatherid,fweatherdate,temperature,fcaseprovinceid,fcasedate,fvaccinationdate,fvaccinationprovinceid,proportionfullyvaccinated,ratechangecases
8300590,2021-05-01,8.4,11,2021-05-08,2021-05-22,11,7.22,111.9
8300562,2021-05-01,8.1,11,2021-05-08,2021-05-22,11,7.22,111.9
8300301,2021-05-01,8.5,11,2021-05-08,2021-05-22,11,7.22,111.9
8300497,2021-05-01,9.2,11,2021-05-29,2021-05-29,11,7.22,111.9
8300596,2021-05-01,8.8,11,2021-05-29,2021-05-29,11,7.22,111.9
8300590,2021-05-01,8.4,11,2021-05-29,2021-05-29,11,7.22,111.9
8300562,2021-05-01,8.1,11,2021-05-29,2021-05-29,11,7.22,111.9
8300301,2021-05-01,8.5,11,2021-05-29,2021-05-29,11,7.22,111.9
8300497,2021-05-01,9.2,11,2021-05-01,2021-05-29,11,7.22,111.9
8300596,2021-05-01,8.8,11,2021-05-01,2021-05-29,11,7.22,111.9
8300590,2021-05-01,8.4,11,2021-05-01,2021-05-29,11,7.22,111.9
8300562,2021-05-01,8.1,11,2021-05-01,2021-05-29,11,7.22,111.9
8300301,2021-05-01,8.5,11,2021-05-01,2021-05-29,11,7.22,111.9
8300497,2021-05-01,9.2,11,2021-05-22,2021-05-08,11,7.22,111.9
8300596,2021-05-01,8.8,11,2021-05-22,2021-05-08,11,7.22,111.9
8300590,2021-05-01,8.4,11,2021-05-22,2021-05-08,11,7.22,111.9
8300562,2021-05-01,8.1,11,2021-05-22,2021-05-08,11,7.22,111.9
8300301,2021-05-01,8.5,11,2021-05-22,2021-05-08,11,7.22,111.9
8300497,2021-05-01,9.2,11,2021-05-22,2021-05-29,11,7.22,111.9
8300596,2021-05-01,8.8,11,2021-05-22,2021-05-29,11,7.22,111.9
8300590,2021-05-01,8.4,11,2021-05-22,2021-05-29,11,7.22,111.9
8300562,2021-05-01,8.1,11,2021-05-22,2021-05-29,11,7.22,111.9
8300301,2021-05-01,8.5,11,2021-05-22,2021-05-29,11,7.22,111.9
8300497,2021-05-01,9.2,11,2021-05-22,2021-05-22,11,7.22,111.9
8300596,2021-05-01,8.8,11,2021-05-22,2021-05-22,11,7.22,111.9
8300590,2021-05-01,8.4,11,2021-05-22,2021-05-22,11,7.22,111.9
8300562,2021-05-01,8.1,11,2021-05-22,2021-05-22,11,7.22,111.9
8300301,2021-05-01,8.5,11,2021-05-22,2021-05-22,11,7.22,111.9
8300497,2021-05-01,9.2,11,2021-05-22,2021-05-15,11,7.22,111.9
8300596,2021-05-01,8.8,11,2021-05-22,2021-05-15,11,7.22,111.9
8300590,2021-05-01,8.4,11,2021-05-22,2021-05-15,11,7.22,111.9
8300562,2021-05-01,8.1,11,2021-05-22,2021-05-15,11,7.22,111.9
8300301,2021-05-01,8.5,11,2021-05-22,2021-05-15,11,7.22,111.9
8300497,2021-05-01,9.2,11,2021-05-22,2021-05-01,11,7.22,111.9
8300596,2021-05-01,8.8,11,2021-05-22,2021-05-01,11,7.22,111.9
8300590,2021-05-01,8.4,11,2021-05-22,2021-05-01,11,7.22,111.9
8300562,2021-05-01,8.1,11,2021-05-22,2021-05-01,11,7.22,111.9
8300301,2021-05-01,8.5,11,2021-05-22,2021-05-01,11,7.22,111.9
8300497,2021-05-01,9.2,11,2021-05-08,2021-05-01,11,7.22,111.9
8300596,2021-05-01,8.8,11,2021-05-08,2021-05-01,11,7.22,111.9
8300590,2021-05-01,8.4,11,2021-05-08,2021-05-01,11,7.22,111.9
8300562,2021-05-01,8.1,11,2021-05-08,2021-05-01,11,7.22,111.9
8300301,2021-05-01,8.5,11,2021-05-08,2021-05-01,11,7.22,111.9
8300497,2021-05-01,9.2,11,2021-05-08,2021-05-15,11,7.22,111.9
8300596,2021-05-01,8.8,11,2021-05-08,2021-05-15,11,7.22,111.9
8300590,2021-05-01,8.4,11,2021-05-08,2021-05-15,11,7.22,111.9
8300562,2021-05-01,8.1,11,2021-05-08,2021-05-15,11,7.22,111.9
8300301,2021-05-01,8.5,11,2021-05-08,2021-05-15,11,7.22,111.9
8300497,2021-05-01,9.2,11,2021-05-29,2021-05-08,11,7.22,111.9
8300596,2021-05-01,8.8,11,2021-05-29,2021-05-08,11,7.22,111.9
8300590,2021-05-01,8.4,11,2021-05-29,2021-05-08,11,7.22,111.9
8300562,2021-05-01,8.1,11,2021-05-29,2021-05-08,11,7.22,111.9
8300301,2021-05-01,8.5,11,2021-05-29,2021-05-08,11,7.22,111.9
8200558,2021-05-01,7.2,12,2021-05-22,2021-05-22,12,4.02,424.272
8200774,2021-05-01,9.6,12,2021-05-22,2021-05-22,12,4.02,424.272
8200604,2021-05-01,9.6,12,2021-05-22,2021-05-22,12,4.02,424.272
8200574,2021-05-01,9.5,12,2021-05-22,2021-05-22,12,4.02,424.272
8200255,2021-05-01,8.7,12,2021-05-22,2021-05-22,12,4.02,424.272
8200558,2021-05-01,7.2,12,2021-05-08,2021-05-08,12,4.02,424.272
8200774,2021-05-01,9.6,12,2021-05-08,2021-05-08,12,4.02,424.272
8200604,2021-05-01,9.6,12,2021-05-08,2021-05-08,12,4.02,424.272
8200574,2021-05-01,9.5,12,2021-05-08,2021-05-08,12,4.02,424.272
8200255,2021-05-01,8.7,12,2021-05-08,2021-05-08,12,4.02,424.272
8200558,2021-05-01,7.2,12,2021-05-08,2021-05-22,12,4.02,424.272
8200774,2021-05-01,9.6,12,2021-05-08,2021-05-22,12,4.02,424.272
8200604,2021-05-01,9.6,12,2021-05-08,2021-05-22,12,4.02,424.272
8200574,2021-05-01,9.5,12,2021-05-08,2021-05-22,12,4.02,424.272
8200255,2021-05-01,8.7,12,2021-05-08,2021-05-22,12,4.02,424.272
8200558,2021-05-01,7.2,12,2021-05-08,2021-05-29,12,4.02,424.272
8200774,2021-05-01,9.6,12,2021-05-08,2021-05-29,12,4.02,424.272
8200604,2021-05-01,9.6,12,2021-05-08,2021-05-29,12,4.02,424.272
8200574,2021-05-01,9.5,12,2021-05-08,2021-05-29,12,4.02,424.272
8200255,2021-05-01,8.7,12,2021-05-08,2021-05-29,12,4.02,424.272
8200558,2021-05-01,7.2,12,2021-05-08,2021-05-15,12,4.02,424.272
8200774,2021-05-01,9.6,12,2021-05-08,2021-05-15,12,4.02,424.272
8200604,2021-05-01,9.6,12,2021-05-08,2021-05-15,12,4.02,424.272
8200574,2021-05-01,9.5,12,2021-05-08,2021-05-15,12,4.02,424.272
8200255,2021-05-01,8.7,12,2021-05-08,2021-05-15,12,4.02,424.272
8200558,2021-05-01,7.2,12,2021-05-08,2021-05-01,12,4.02,424.272
8200774,2021-05-01,9.6,12,2021-05-08,2021-05-01,12,4.02,424.272
8200604,2021-05-01,9.6,12,2021-05-08,2021-05-01,12,4.02,424.272
8200574,2021-05-01,9.5,12,2021-05-08,2021-05-01,12,4.02,424.272
8200255,2021-05-01,8.7,12,2021-05-08,2021-05-01,12,4.02,424.272
8200558,2021-05-01,7.2,12,2021-05-01,2021-05-08,12,4.02,424.272
8200774,2021-05-01,9.6,12,2021-05-01,2021-05-08,12,4.02,424.272
8200604,2021-05-01,9.6,12,2021-05-01,2021-05-08,12,4.02,424.272
8200574,2021-05-01,9.5,12,2021-05-01,2021-05-08,12,4.02,424.272
8200255,2021-05-01,8.7,12,2021-05-01,2021-05-08,12,4.02,424.272
8200558,2021-05-01,7.2,12,2021-05-01,2021-05-22,12,4.02,424.272
8200774,2021-05-01,9.6,12,2021-05-01,2021-05-22,12,4.02,424.272
8200604,2021-05-01,9.6,12,2021-05-01,2021-05-22,12,4.02,424.272
8200574,2021-05-01,9.5,12,2021-05-01,2021-05-22,12,4.02,424.272
8200255,2021-05-01,8.7,12,2021-05-01,2021-05-22,12,4.02,424.272
8200558,2021-05-01,7.2,12,2021-05-01,2021-05-29,12,4.02,424.272
8200774,2021-05-01,9.6,12,2021-05-01,2021-05-29,12,4.02,424.272
8200604,2021-05-01,9.6,12,2021-05-01,2021-05-29,12,4.02,424.272
8200574,2021-05-01,9.5,12,2021-05-01,2021-05-29,12,4.02,424.272
8200255,2021-05-01,8.7,12,2021-05-01,2021-05-29,12,4.02,424.272
8200558,2021-05-01,7.2,12,2021-05-01,2021-05-15,12,4.02,424.272
8200774,2021-05-01,9.6,12,2021-05-01,2021-05-15,12,4.02,424.272
8200604,2021-05-01,9.6,12,2021-05-01,2021-05-15,12,4.02,424.272
8200574,2021-05-01,9.5,12,2021-05-01,2021-05-15,12,4.02,424.272
8200255,2021-05-01,8.7,12,2021-05-01,2021-05-15,12,4.02,424.272
8200558,2021-05-01,7.2,12,2021-05-01,2021-05-01,12,4.02,424.272
8200774,2021-05-01,9.6,12,2021-05-01,2021-05-01,12,4.02,424.272
8200604,2021-05-01,9.6,12,2021-05-01,2021-05-01,12,4.02,424.272
8200574,2021-05-01,9.5,12,2021-05-01,2021-05-01,12,4.02,424.272
8200255,2021-05-01,8.7,12,2021-05-01,2021-05-01,12,4.02,424.272
8200558,2021-05-01,7.2,12,2021-05-15,2021-05-08,12,4.02,424.272
8200774,2021-05-01,9.6,12,2021-05-15,2021-05-08,12,4.02,424.272
8200604,2021-05-01,9.6,12,2021-05-15,2021-05-08,12,4.02,424.272
8200574,2021-05-01,9.5,12,2021-05-15,2021-05-08,12,4.02,424.272
8200255,2021-05-01,8.7,12,2021-05-15,2021-05-08,12,4.02,424.272
8200558,2021-05-01,7.2,12,2021-05-15,2021-05-22,12,4.02,424.272
8200774,2021-05-01,9.6,12,2021-05-15,2021-05-22,12,4.02,424.272
8200604,2021-05-01,9.6,12,2021-05-15,2021-05-22,12,4.02,424.272
8200574,2021-05-01,9.5,12,2021-05-15,2021-05-22,12,4.02,424.272
8200255,2021-05-01,8.7,12,2021-05-15,2021-05-22,12,4.02,424.272
8200558,2021-05-01,7.2,12,2021-05-22,2021-05-08,12,4.02,424.272
8200774,2021-05-01,9.6,12,2021-05-22,2021-05-08,12,4.02,424.272
8200604,2021-05-01,9.6,12,2021-05-22,2021-05-08,12,4.02,424.272
8200574,2021-05-01,9.5,12,2021-05-22,2021-05-08,12,4.02,424.272
8200255,2021-05-01,8.7,12,2021-05-22,2021-05-08,12,4.02,424.272
8200558,2021-05-01,7.2,12,2021-05-22,2021-05-29,12,4.02,424.272
8200774,2021-05-01,9.6,12,2021-05-22,2021-05-29,12,4.02,424.272
8200604,2021-05-01,9.6,12,2021-05-22,2021-05-29,12,4.02,424.272
8200574,2021-05-01,9.5,12,2021-05-22,2021-05-29,12,4.02,424.272
8200255,2021-05-01,8.7,12,2021-05-22,2021-05-29,12,4.02,424.272
8200558,2021-05-01,7.2,12,2021-05-22,2021-05-15,12,4.02,424.272
8200774,2021-05-01,9.6,12,2021-05-22,2021-05-15,12,4.02,424.272
8200604,2021-05-01,9.6,12,2021-05-22,2021-05-15,12,4.02,424.272
8200574,2021-05-01,9.5,12,2021-05-22,2021-05-15,12,4.02,424.272
8200255,2021-05-01,8.7,12,2021-05-22,2021-05-15,12,4.02,424.272
8200558,2021-05-01,7.2,12,2021-05-22,2021-05-01,12,4.02,424.272
8200774,2021-05-01,9.6,12,2021-05-22,2021-05-01,12,4.02,424.272
8200604,2021-05-01,9.6,12,2021-05-22,2021-05-01,12,4.02,424.272
8200574,2021-05-01,9.5,12,2021-05-22,2021-05-01,12,4.02,424.272
8200255,2021-05-01,8.7,12,2021-05-22,2021-05-01,12,4.02,424.272
8200558,2021-05-01,7.2,12,2021-05-29,2021-05-08,12,4.02,424.272
8200774,2021-05-01,9.6,12,2021-05-29,2021-05-08,12,4.02,424.272
8200604,2021-05-01,9.6,12,2021-05-29,2021-05-08,12,4.02,424.272
8200574,2021-05-01,9.5,12,2021-05-29,2021-05-08,12,4.02,424.272
8200255,2021-05-01,8.7,12,2021-05-29,2021-05-08,12,4.02,424.272
8200558,2021-05-01,7.2,12,2021-05-29,2021-05-22,12,4.02,424.272
8200774,2021-05-01,9.6,12,2021-05-29,2021-05-22,12,4.02,424.272
8200604,2021-05-01,9.6,12,2021-05-29,2021-05-22,12,4.02,424.272
8200574,2021-05-01,9.5,12,2021-05-29,2021-05-22,12,4.02,424.272
8200255,2021-05-01,8.7,12,2021-05-29,2021-05-22,12,4.02,424.272
8200558,2021-05-01,7.2,12,2021-05-29,2021-05-29,12,4.02,424.272
8200774,2021-05-01,9.6,12,2021-05-29,2021-05-29,12,4.02,424.272
8200604,2021-05-01,9.6,12,2021-05-29,2021-05-29,12,4.02,424.272
8200574,2021-05-01,9.5,12,2021-05-29,2021-05-29,12,4.02,424.272
8200255,2021-05-01,8.7,12,2021-05-29,2021-05-29,12,4.02,424.272
8200558,2021-05-01,7.2,12,2021-05-29,2021-05-15,12,4.02,424.272
8200774,2021-05-01,9.6,12,2021-05-29,2021-05-15,12,4.02,424.272
8200604,2021-05-01,9.6,12,2021-05-29,2021-05-15,12,4.02,424.272
8200574,2021-05-01,9.5,12,2021-05-29,2021-05-15,12,4.02,424.272
8200255,2021-05-01,8.7,12,2021-05-29,2021-05-15,12,4.02,424.272
8200558,2021-05-01,7.2,12,2021-05-15,2021-05-29,12,4.02,424.272
8200774,2021-05-01,9.6,12,2021-05-15,2021-05-29,12,4.02,424.272
8200604,2021-05-01,9.6,12,2021-05-15,2021-05-29,12,4.02,424.272
8200574,2021-05-01,9.5,12,2021-05-15,2021-05-29,12,4.02,424.272
8200255,2021-05-01,8.7,12,2021-05-15,2021-05-29,12,4.02,424.272
8200558,2021-05-01,7.2,12,2021-05-29,2021-05-01,12,4.02,424.272
8200774,2021-05-01,9.6,12,2021-05-29,2021-05-01,12,4.02,424.272
8200604,2021-05-01,9.6,12,2021-05-29,2021-05-01,12,4.02,424.272
8200574,2021-05-01,9.5,12,2021-05-29,2021-05-01,12,4.02,424.272
8200255,2021-05-01,8.7,12,2021-05-29,2021-05-01,12,4.02,424.272
8200558,2021-05-01,7.2,12,2021-05-15,2021-05-15,12,4.02,424.272
8200774,2021-05-01,9.6,12,2021-05-15,2021-05-15,12,4.02,424.272
8200604,2021-05-01,9.6,12,2021-05-15,2021-05-15,12,4.02,424.272
8200574,2021-05-01,9.5,12,2021-05-15,2021-05-15,12,4.02,424.272
8200255,2021-05-01,8.7,12,2021-05-15,2021-05-15,12,4.02,424.272
8200558,2021-05-01,7.2,12,2021-05-15,2021-05-01,12,4.02,424.272
8200774,2021-05-01,9.6,12,2021-05-15,2021-05-01,12,4.02,424.272
8200604,2021-05-01,9.6,12,2021-05-15,2021-05-01,12,4.02,424.272
8200574,2021-05-01,9.5,12,2021-05-15,2021-05-01,12,4.02,424.272
8200255,2021-05-01,8.7,12,2021-05-15,2021-05-01,12,4.02,424.272
8100467,2021-05-01,9.3,13,2021-05-22,2021-05-22,13,4.28,253.356
8100989,2021-05-01,10,13,2021-05-22,2021-05-22,13,4.28,253.356
8100885,2021-05-01,9.5,13,2021-05-22,2021-05-22,13,4.28,253.356
8100506,2021-05-01,9.7,13,2021-05-22,2021-05-22,13,4.28,253.356
8100300,2021-05-01,10.9,13,2021-05-22,2021-05-22,13,4.28,253.356
8100467,2021-05-01,9.3,13,2021-05-22,2021-05-08,13,4.28,253.356
8100989,2021-05-01,10,13,2021-05-22,2021-05-08,13,4.28,253.356
8100885,2021-05-01,9.5,13,2021-05-22,2021-05-08,13,4.28,253.356
8100506,2021-05-01,9.7,13,2021-05-22,2021-05-08,13,4.28,253.356
8100300,2021-05-01,10.9,13,2021-05-22,2021-05-08,13,4.28,253.356
8100467,2021-05-01,9.3,13,2021-05-22,2021-05-01,13,4.28,253.356
8100989,2021-05-01,10,13,2021-05-22,2021-05-01,13,4.28,253.356
8100885,2021-05-01,9.5,13,2021-05-22,2021-05-01,13,4.28,253.356
8100506,2021-05-01,9.7,13,2021-05-22,2021-05-01,13,4.28,253.356
8100300,2021-05-01,10.9,13,2021-05-22,2021-05-01,13,4.28,253.356
8100467,2021-05-01,9.3,13,2021-05-22,2021-05-29,13,4.28,253.356
8100989,2021-05-01,10,13,2021-05-22,2021-05-29,13,4.28,253.356
8100885,2021-05-01,9.5,13,2021-05-22,2021-05-29,13,4.28,253.356
8100506,2021-05-01,9.7,13,2021-05-22,2021-05-29,13,4.28,253.356
8100300,2021-05-01,10.9,13,2021-05-22,2021-05-29,13,4.28,253.356
8100467,2021-05-01,9.3,13,2021-05-01,2021-05-22,13,4.28,253.356
8100989,2021-05-01,10,13,2021-05-01,2021-05-22,13,4.28,253.356
8100885,2021-05-01,9.5,13,2021-05-01,2021-05-22,13,4.28,253.356
8100506,2021-05-01,9.7,13,2021-05-01,2021-05-22,13,4.28,253.356
8100300,2021-05-01,10.9,13,2021-05-01,2021-05-22,13,4.28,253.356
8100467,2021-05-01,9.3,13,2021-05-01,2021-05-15,13,4.28,253.356
8100989,2021-05-01,10,13,2021-05-01,2021-05-15,13,4.28,253.356
8100885,2021-05-01,9.5,13,2021-05-01,2021-05-15,13,4.28,253.356
8100506,2021-05-01,9.7,13,2021-05-01,2021-05-15,13,4.28,253.356
8100300,2021-05-01,10.9,13,2021-05-01,2021-05-15,13,4.28,253.356
8100467,2021-05-01,9.3,13,2021-05-01,2021-05-08,13,4.28,253.356
8100989,2021-05-01,10,13,2021-05-01,2021-05-08,13,4.28,253.356
8100885,2021-05-01,9.5,13,2021-05-01,2021-05-08,13,4.28,253.356
8100506,2021-05-01,9.7,13,2021-05-01,2021-05-08,13,4.28,253.356
8100300,2021-05-01,10.9,13,2021-05-01,2021-05-08,13,4.28,253.356
8100467,2021-05-01,9.3,13,2021-05-01,2021-05-01,13,4.28,253.356
8100989,2021-05-01,10,13,2021-05-01,2021-05-01,13,4.28,253.356
8100885,2021-05-01,9.5,13,2021-05-01,2021-05-01,13,4.28,253.356
8100506,2021-05-01,9.7,13,2021-05-01,2021-05-01,13,4.28,253.356
8100300,2021-05-01,10.9,13,2021-05-01,2021-05-01,13,4.28,253.356
8100467,2021-05-01,9.3,13,2021-05-01,2021-05-29,13,4.28,253.356
8100989,2021-05-01,10,13,2021-05-01,2021-05-29,13,4.28,253.356
8100885,2021-05-01,9.5,13,2021-05-01,2021-05-29,13,4.28,253.356
8100506,2021-05-01,9.7,13,2021-05-01,2021-05-29,13,4.28,253.356
8100300,2021-05-01,10.9,13,2021-05-01,2021-05-29,13,4.28,253.356
8100467,2021-05-01,9.3,13,2021-05-29,2021-05-22,13,4.28,253.356
8100989,2021-05-01,10,13,2021-05-29,2021-05-22,13,4.28,253.356
8100885,2021-05-01,9.5,13,2021-05-29,2021-05-22,13,4.28,253.356
8100506,2021-05-01,9.7,13,2021-05-29,2021-05-22,13,4.28,253.356
8100300,2021-05-01,10.9,13,2021-05-29,2021-05-22,13,4.28,253.356
8100467,2021-05-01,9.3,13,2021-05-29,2021-05-15,13,4.28,253.356
8100989,2021-05-01,10,13,2021-05-29,2021-05-15,13,4.28,253.356
8100885,2021-05-01,9.5,13,2021-05-29,2021-05-15,13,4.28,253.356
8100506,2021-05-01,9.7,13,2021-05-29,2021-05-15,13,4.28,253.356
8100300,2021-05-01,10.9,13,2021-05-29,2021-05-15,13,4.28,253.356
8100467,2021-05-01,9.3,13,2021-05-29,2021-05-08,13,4.28,253.356
8100989,2021-05-01,10,13,2021-05-29,2021-05-08,13,4.28,253.356
8100885,2021-05-01,9.5,13,2021-05-29,2021-05-08,13,4.28,253.356
8100506,2021-05-01,9.7,13,2021-05-29,2021-05-08,13,4.28,253.356
8100300,2021-05-01,10.9,13,2021-05-29,2021-05-08,13,4.28,253.356
8100467,2021-05-01,9.3,13,2021-05-29,2021-05-01,13,4.28,253.356
8100989,2021-05-01,10,13,2021-05-29,2021-05-01,13,4.28,253.356
8100885,2021-05-01,9.5,13,2021-05-29,2021-05-01,13,4.28,253.356
8100506,2021-05-01,9.7,13,2021-05-29,2021-05-01,13,4.28,253.356
8100300,2021-05-01,10.9,13,2021-05-29,2021-05-01,13,4.28,253.356
8100467,2021-05-01,9.3,13,2021-05-29,2021-05-29,13,4.28,253.356
8100989,2021-05-01,10,13,2021-05-29,2021-05-29,13,4.28,253.356
8100885,2021-05-01,9.5,13,2021-05-29,2021-05-29,13,4.28,253.356
8100506,2021-05-01,9.7,13,2021-05-29,2021-05-29,13,4.28,253.356
8100300,2021-05-01,10.9,13,2021-05-29,2021-05-29,13,4.28,253.356
8100467,2021-05-01,9.3,13,2021-05-15,2021-05-22,13,4.28,253.356
8100989,2021-05-01,10,13,2021-05-15,2021-05-22,13,4.28,253.356
8100885,2021-05-01,9.5,13,2021-05-15,2021-05-22,13,4.28,253.356
8100506,2021-05-01,9.7,13,2021-05-15,2021-05-22,13,4.28,253.356
8100300,2021-05-01,10.9,13,2021-05-15,2021-05-22,13,4.28,253.356
8100467,2021-05-01,9.3,13,2021-05-15,2021-05-15,13,4.28,253.356
8100989,2021-05-01,10,13,2021-05-15,2021-05-15,13,4.28,253.356
8100885,2021-05-01,9.5,13,2021-05-15,2021-05-15,13,4.28,253.356
8100506,2021-05-01,9.7,13,2021-05-15,2021-05-15,13,4.28,253.356
8100300,2021-05-01,10.9,13,2021-05-15,2021-05-15,13,4.28,253.356
8100467,2021-05-01,9.3,13,2021-05-15,2021-05-08,13,4.28,253.356
8100989,2021-05-01,10,13,2021-05-15,2021-05-08,13,4.28,253.356
8100885,2021-05-01,9.5,13,2021-05-15,2021-05-08,13,4.28,253.356
8100506,2021-05-01,9.7,13,2021-05-15,2021-05-08,13,4.28,253.356
8100300,2021-05-01,10.9,13,2021-05-15,2021-05-08,13,4.28,253.356
8100467,2021-05-01,9.3,13,2021-05-15,2021-05-01,13,4.28,253.356
8100989,2021-05-01,10,13,2021-05-15,2021-05-01,13,4.28,253.356
8100885,2021-05-01,9.5,13,2021-05-15,2021-05-01,13,4.28,253.356
8100506,2021-05-01,9.7,13,2021-05-15,2021-05-01,13,4.28,253.356
8100300,2021-05-01,10.9,13,2021-05-15,2021-05-01,13,4.28,253.356
8100467,2021-05-01,9.3,13,2021-05-15,2021-05-29,13,4.28,253.356
8100989,2021-05-01,10,13,2021-05-15,2021-05-29,13,4.28,253.356
8100885,2021-05-01,9.5,13,2021-05-15,2021-05-29,13,4.28,253.356
8100506,2021-05-01,9.7,13,2021-05-15,2021-05-29,13,4.28,253.356
8100300,2021-05-01,10.9,13,2021-05-15,2021-05-29,13,4.28,253.356
8100467,2021-05-01,9.3,13,2021-05-08,2021-05-22,13,4.28,253.356
8100989,2021-05-01,10,13,2021-05-08,2021-05-22,13,4.28,253.356
8100885,2021-05-01,9.5,13,2021-05-08,2021-05-22,13,4.28,253.356
8100506,2021-05-01,9.7,13,2021-05-08,2021-05-22,13,4.28,253.356
8100300,2021-05-01,10.9,13,2021-05-08,2021-05-22,13,4.28,253.356
8100467,2021-05-01,9.3,13,2021-05-08,2021-05-15,13,4.28,253.356
8100989,2021-05-01,10,13,2021-05-08,2021-05-15,13,4.28,253.356
8100885,2021-05-01,9.5,13,2021-05-08,2021-05-15,13,4.28,253.356
8100506,2021-05-01,9.7,13,2021-05-08,2021-05-15,13,4.28,253.356
8100300,2021-05-01,10.9,13,2021-05-08,2021-05-15,13,4.28,253.356
8100467,2021-05-01,9.3,13,2021-05-08,2021-05-08,13,4.28,253.356
8100989,2021-05-01,10,13,2021-05-08,2021-05-08,13,4.28,253.356
8100885,2021-05-01,9.5,13,2021-05-08,2021-05-08,13,4.28,253.356
8100506,2021-05-01,9.7,13,2021-05-08,2021-05-08,13,4.28,253.356
8100300,2021-05-01,10.9,13,2021-05-08,2021-05-08,13,4.28,253.356
8100467,2021-05-01,9.3,13,2021-05-08,2021-05-01,13,4.28,253.356
8100989,2021-05-01,10,13,2021-05-08,2021-05-01,13,4.28,253.356
8100885,2021-05-01,9.5,13,2021-05-08,2021-05-01,13,4.28,253.356
8100506,2021-05-01,9.7,13,2021-05-08,2021-05-01,13,4.28,253.356
8100300,2021-05-01,10.9,13,2021-05-08,2021-05-01,13,4.28,253.356
8100467,2021-05-01,9.3,13,2021-05-08,2021-05-29,13,4.28,253.356
8100989,2021-05-01,10,13,2021-05-08,2021-05-29,13,4.28,253.356
8100885,2021-05-01,9.5,13,2021-05-08,2021-05-29,13,4.28,253.356
8100506,2021-05-01,9.7,13,2021-05-08,2021-05-29,13,4.28,253.356
8100300,2021-05-01,10.9,13,2021-05-08,2021-05-29,13,4.28,253.356
8100467,2021-05-01,9.3,13,2021-05-22,2021-05-15,13,4.28,253.356
8100989,2021-05-01,10,13,2021-05-22,2021-05-15,13,4.28,253.356
8100885,2021-05-01,9.5,13,2021-05-22,2021-05-15,13,4.28,253.356
8100506,2021-05-01,9.7,13,2021-05-22,2021-05-15,13,4.28,253.356
8100300,2021-05-01,10.9,13,2021-05-22,2021-05-15,13,4.28,253.356
7011983,2021-05-01,10.9,24,2021-05-01,2021-05-15,24,3.8,4103.502
7016293,2021-05-01,11.6,24,2021-05-01,2021-05-15,24,3.8,4103.502
7015791,2021-05-01,6,24,2021-05-01,2021-05-15,24,3.8,4103.502
7014160,2021-05-01,13.7,24,2021-05-01,2021-05-15,24,3.8,4103.502
7010565,2021-05-01,12.9,24,2021-05-01,2021-05-15,24,3.8,4103.502
7011983,2021-05-01,10.9,24,2021-05-22,2021-05-15,24,3.8,4103.502
7016293,2021-05-01,11.6,24,2021-05-22,2021-05-15,24,3.8,4103.502
7015791,2021-05-01,6,24,2021-05-22,2021-05-15,24,3.8,4103.502
7014160,2021-05-01,13.7,24,2021-05-22,2021-05-15,24,3.8,4103.502
7010565,2021-05-01,12.9,24,2021-05-22,2021-05-15,24,3.8,4103.502
7011983,2021-05-01,10.9,24,2021-05-22,2021-05-08,24,3.8,4103.502
7016293,2021-05-01,11.6,24,2021-05-22,2021-05-08,24,3.8,4103.502
7015791,2021-05-01,6,24,2021-05-22,2021-05-08,24,3.8,4103.502
7014160,2021-05-01,13.7,24,2021-05-22,2021-05-08,24,3.8,4103.502
7010565,2021-05-01,12.9,24,2021-05-22,2021-05-08,24,3.8,4103.502
7011983,2021-05-01,10.9,24,2021-05-22,2021-05-22,24,3.8,4103.502
7016293,2021-05-01,11.6,24,2021-05-22,2021-05-22,24,3.8,4103.502
7015791,2021-05-01,6,24,2021-05-22,2021-05-22,24,3.8,4103.502
7014160,2021-05-01,13.7,24,2021-05-22,2021-05-22,24,3.8,4103.502
7010565,2021-05-01,12.9,24,2021-05-22,2021-05-22,24,3.8,4103.502
7011983,2021-05-01,10.9,24,2021-05-22,2021-05-01,24,3.8,4103.502
7016293,2021-05-01,11.6,24,2021-05-22,2021-05-01,24,3.8,4103.502
7015791,2021-05-01,6,24,2021-05-22,2021-05-01,24,3.8,4103.502
7014160,2021-05-01,13.7,24,2021-05-22,2021-05-01,24,3.8,4103.502
7010565,2021-05-01,12.9,24,2021-05-22,2021-05-01,24,3.8,4103.502
7011983,2021-05-01,10.9,24,2021-05-22,2021-05-29,24,3.8,4103.502
7016293,2021-05-01,11.6,24,2021-05-22,2021-05-29,24,3.8,4103.502
7015791,2021-05-01,6,24,2021-05-22,2021-05-29,24,3.8,4103.502
7014160,2021-05-01,13.7,24,2021-05-22,2021-05-29,24,3.8,4103.502
7010565,2021-05-01,12.9,24,2021-05-22,2021-05-29,24,3.8,4103.502
7011983,2021-05-01,10.9,24,2021-05-08,2021-05-15,24,3.8,4103.502
7016293,2021-05-01,11.6,24,2021-05-08,2021-05-15,24,3.8,4103.502
7015791,2021-05-01,6,24,2021-05-08,2021-05-15,24,3.8,4103.502
7014160,2021-05-01,13.7,24,2021-05-08,2021-05-15,24,3.8,4103.502
7010565,2021-05-01,12.9,24,2021-05-08,2021-05-15,24,3.8,4103.502
7011983,2021-05-01,10.9,24,2021-05-08,2021-05-08,24,3.8,4103.502
7016293,2021-05-01,11.6,24,2021-05-08,2021-05-08,24,3.8,4103.502
